"MATERIAL","INSTALLED","NOM_DIA_MM","LENGTH","condition_overall_score_label","condition_CCTV_score","condition_CCTV_date","condition_CCTV_source","condition_CCTV_app_availability","condition_instability_score","condition_corrosivity_score","condition_age_score","SHAPE_Length"
"CONC",1965,450,70.58,"2","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,2,70.5752880559667
"CONC",1966,450,39.61,"2","2","2010","te puna wai","yes",1,1,2,39.6086750198735
"CONC",1966,450,33.73,"2","2","2010","te puna wai","no",1,1,2,33.7256788518426
"CONC",1946,525,153.91,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,153.914116889242
"CONC",1966,450,89.09,"2","2","2018","te puna wai","no",1,1,2,89.0934567035754
"CONC",1946,525,138.05,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,138.054971329133
"CONC",1966,450,88.79,"3","3","2018","te puna wai","no",5,1,2,88.7943271797794
"CONC",1992,450,70.83,"1","1","2012","te puna wai","no",1,1,1,70.8331033792638
"ABS",1992,450,50.56,"1","1","2012","te puna wai","no",1,1,1,50.5554138242651
"CONC",1964,450,98.92,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,98.9246989150123
"CONC",1964,450,72.76,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,72.7603513487545
"CONC",1966,450,87.47,"3","3","2010","te puna wai","yes",1,1,2,87.4711169884752
"CONC",1966,450,10.69,"2","2","2009","te puna wai","no",1,1,2,10.6881878137857
"CONC",1966,450,59.74,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,2,59.7445161900089
"CONC",1966,450,51.97,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,2,51.9716112604451
"CONC",1992,450,33.24,"2","2","2012","te puna wai","no",1,1,1,33.2444804782964
"CONC",1967,525,62,"2","2","2017","CCTV Footage Review Log South_Latest.xls","no",1,3,2,62.0013675297729
"CONC",1965,450,101.78,"2","2","2012","te puna wai","no",5,1,2,101.783227525041
"CONC",1986,450,117.13,"1","1","2003","CCTV Footage Review Log South_Latest.xls","no",1,3,1,117.126106595762
"CONC",1966,450,87.85,"3","3","2011","CCTV Footage Review Log South_Latest.xls","no",1,3,2,87.8509718007529
"CONC",1966,450,44.08,"3","3","2011","CCTV Footage Review Log South_Latest.xls","no",1,1,2,44.0836363926345
"CONC",1971,470,141.33,"2","2","2004","te puna wai","no",5,3,2,141.33212103586
"CONC",1976,450,50.18,"2","1","2011","te puna wai","no",1,1,2,50.1805182803444
"CONC",1966,450,54.25,"2","2","2009","te puna wai","yes",5,1,2,54.2536922616728
"CONC",1926,450,197.6,"2","2","2016","te puna wai","no",5,1,1,197.596163497154
"CONC",1926,450,161.09,"2","2","2016","te puna wai","no",5,1,1,161.089692712619
"CONC",1926,450,160.47,"2","2","2016","te puna wai","no",5,1,1,160.468616091903
"CONC",1965,450,72.22,"2","2","2012","te puna wai","no",5,1,2,72.219572057432
"GRP",2021,428,27.77,"2","None","None","None","no",5,3,1,27.767244352423
"PE",2021,500,22.73,"2","None","None","None","no",5,3,1,22.7314364185739
"CONC",2006,450,1.88,"2","2","2016","te puna wai","no",3,3,1,1.87867979401713
"PE",2009,500,199.62,"1","1","2018","te puna wai","no",1,3,1,199.623490504343
"PE",2013,560,186.99,"1","None","None","None","no",1,3,1,186.98895742626
"PE",2020,400,126.6,"1","None","None","None","no",1,3,1,126.595864658344
"VC",1910,450,126.5,"3","3","2018","te puna wai","yes",1,1,4,126.496576612577
"PE",2013,560,117.17,"1","None","None","None","no",1,3,1,117.167314591444
"PE",2021,400,39.86,"1","None","None","None","no",1,3,1,39.8645857580602
"CONC",2006,450,28.93,"2","2","2016","te puna wai","no",1,1,1,28.9253078072402
"PE",2012,450,28.26,"1","None","None","None","no",1,3,1,28.2567253587443
"PE",2020,500,6.15,"1","None","None","None","no",1,3,1,6.15203758118327
"PE",2012,800,158.38,"1","1","2015","te puna wai","no",3,3,1,158.383442515137
"CONC",1961,635,144.22,"3","None","None","None","no",5,1,3,144.215424003021
"CONC",1961,635,161.89,"3","None","None","None","no",5,1,3,161.887680323911
"CONC",1961,635,137.5,"3","None","None","None","no",5,1,3,137.500024177451
"CONC",1961,635,43.92,"3","None","None","None","no",5,1,3,43.9158427830822
"CONC",1967,450,158.53,"2","2","2005","te puna wai","no",1,3,2,158.533025178906
"CONC",1966,450,3.66,"2","2","2010","te puna wai","no",1,3,2,3.65633619862827
"PE",2018,400,734.12,"2","None","None","None","no",3,3,1,734.118658724042
"CONC",1998,525,123.93,"1","None","None","None","no",1,3,1,123.928455745931
"CONC",1998,525,134.79,"1","None","None","None","no",1,3,1,134.78815180797
"CONC",2008,525,215.83,"2","1","2008","te puna wai","no",5,1,1,215.826303551066
"CONC",1965,1050,43.42,"3","3","2000","te puna wai","no",1,3,2,43.4232415349283
"CONC",1992,724,69.62,"2","None","None","None","no",5,3,1,69.6192748061394
"CONC",1964,1050,214.22,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,1,2,214.217744742623
"CONC",1964,1350,79.8,"3","3","2019","CCTV Footage Review Log South_Latest.xls","no",1,3,2,79.7994775070183
"CONC",1965,900,71.06,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,1,2,71.0621224408977
"CLS",1965,457,20.24,"5","None","None","None","no",5,1,5,20.2447380094561
"CONC",1998,825,212.52,"2","1","1999","te puna wai","no",5,3,1,212.522655817618
"CONC",1964,1050,189.73,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,1,2,189.729970308109
"PE",2020,400,175.69,"1","None","None","None","no",1,3,1,175.687013877737
NA,NA,0,0,"3","None","None","None","no",3,3,3,587.837849382269
NA,NA,0,0,"3","None","None","None","no",3,3,3,595.473661222757
"CONC",1964,800,158.98,"2","1","2015","te puna wai","no",3,3,2,158.981664732315
"PE",2012,400,51.83,"2","None","None","None","no",5,3,1,51.834233945616
"CONC",2008,470,53.32,"1","None","None","None","no",1,3,1,53.3194948422878
"CONC",2012,1800,24.64,"2","None","None","None","no",3,3,1,24.6415154110853
"CONC",2012,1800,4.54,"2","None","None","None","no",3,3,1,4.54153007850688
"PE",2002,355,22.91,"3","3","2016","te puna wai","no",1,1,1,22.9062646393228
"PVC-U",1985,300,2.71,"3","3","2016","te puna wai","no",1,1,1,2.70872435801761
"CONC",1912,300,5.34,"4","3","2008","te puna wai","no",3,3,5,5.34406563284929
"CONC",1975,381,77.56,"3","3","2016","te puna wai","no",5,1,2,77.5592119713537
"CONC",2009,375,45.68,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,1,45.6839208841399
"CONC",1975,381,34.32,"2","2","2016","te puna wai","no",5,1,2,34.3167986291114
"CONC",1963,225,31.29,"3","3","2010","te puna wai","no",5,3,3,31.2906253421941
"CONC",1975,300,30.62,"3","3","2016","te puna wai","no",5,1,2,30.6196910705217
"CONC",1975,381,15.93,"2","2","2016","te puna wai","no",5,1,2,15.9266255940684
"CONC",1940,300,11.51,"3","3","2015","te puna wai","no",5,1,1,11.509639217758
"CONC",2003,300,24.61,"2","2","2016","te puna wai","no",3,3,1,24.6064467234445
"CI",1913,225,2.75,"4","3","2018","CCTV Footage Review Log South_Latest.xls","yes",3,1,5,2.74954217444697
"PE",2020,355,167.66,"1","None","None","None","no",1,3,1,167.66273713253
"PE",2020,355,135.18,"1","None","None","None","no",1,3,1,135.184277000844
"PE",2020,355,131.12,"1","None","None","None","no",1,3,1,131.117953423362
"PE",2020,355,100.9,"1","None","None","None","no",1,3,1,100.897103391325
"CONC",1963,225,49.18,"2","2","2010","te puna wai","no",1,3,3,49.1834851804855
"PE",2020,355,23.95,"1","None","None","None","no",1,3,1,23.9542403720236
"VC",1913,225,21.12,"3","3","2018","CCTV Footage Review Log South_Latest.xls","yes",1,1,4,21.1226129390901
"CONC",1960,355,9.81,"3","None","None","None","no",1,3,3,9.80842496272508
"CLS",2021,345,3.27,"1","None","None","None","no",1,3,1,3.26729667407275
"CONC",1995,355,7.73,"2","2","2016","te puna wai","no",5,1,1,7.73036361889502
"VC",1976,300,63.8,"2","2","2016","te puna wai","no",1,1,1,63.8040180556372
"VC",1951,300,19.52,"2","2","2016","te puna wai","no",1,1,1,19.5153251506769
"PVC-U",1989,400,47.98,"2","2","2010","te puna wai","no",5,1,1,47.9837509872038
"CONC",1975,300,23.67,"3","3","2016","te puna wai","no",5,1,1,23.6694865663726
"CONC",1975,300,23.1,"2","2","2016","te puna wai","no",5,1,2,23.0971922886491
"PVC-U",2011,355,16.4,"2","None","None","None","no",5,1,1,16.4003187572052
"CONC",1967,381,65.55,"3","3","2016","te puna wai","no",3,1,2,65.5543378048476
"CONC",1967,381,54.64,"3","3","2016","te puna wai","no",3,1,2,54.6402863391604
"CONC",1967,381,40.23,"4","4","2016","te puna wai","no",3,1,2,40.2272647777933
"CONC",1967,381,34.34,"3","3","2016","te puna wai","no",3,1,2,34.3357609683441
"CONC",1967,381,33.42,"3","3","2016","te puna wai","no",3,1,2,33.4246529443151
"CONC",1967,381,55.77,"3","3","2016","te puna wai","no",1,1,2,55.7664759189339
"VC",1928,375,48.2,"2","None","None","None","no",1,1,3,48.2000941574962
"CONC",1960,355,72.1,"3","3","2016","te puna wai","yes",1,3,3,72.0982780979248
"CONC",1960,355,2.15,"3","3","2016","te puna wai","yes",1,3,3,2.14714852703946
"CONC",1960,355,39.61,"3","3","2016","te puna wai","yes",1,3,3,39.6133060346616
"CONC",1962,300,101.61,"2","None","None","None","no",1,1,3,101.608055241223
"CONC",1974,300,90.84,"2","None","None","None","no",1,1,2,90.8424769855957
"CONC",1974,300,68.59,"2","None","None","None","no",1,1,2,68.5924076637528
"CONC",1974,300,63.67,"2","None","None","None","no",1,1,2,63.6713746609058
"CONC",1990,300,51.42,"1","None","None","None","no",1,1,1,51.4161975291499
"CONC",1974,300,37.12,"2","None","None","None","no",1,1,2,37.1233523568799
"CONC",1974,300,21.3,"2","None","None","None","no",1,1,2,21.3026657362452
"CLS",1958,310,33.08,"4","3","2018","te puna wai","no",5,3,5,33.0790038277067
"CONC",1997,300,92.9,"1","None","None","None","no",1,3,1,92.9040289887323
"CONC",1997,300,89.94,"1","None","None","None","no",1,3,1,89.9406113047778
"CONC",1997,300,77.23,"1","None","None","None","no",1,3,1,77.2266354636704
"CONC",1997,300,74.1,"1","None","None","None","no",1,3,1,74.0969140488792
"CONC",1997,300,70.09,"1","None","None","None","no",1,3,1,70.0905733139625
"CONC",1997,300,52.11,"1","None","None","None","no",1,3,1,52.1107679926995
"PVC-U",1985,300,47.45,"2","None","None","None","no",5,1,1,47.4504889725901
"CONC",1979,300,13.33,"2","None","None","None","no",5,1,2,13.3275817255601
"CONC",1961,300,33.1,"3","None","None","None","no",5,1,3,33.0968009887978
"CONC",1962,300,53.9,"3","None","None","None","no",3,1,3,53.9049896111026
"CONC",1962,300,41.19,"3","None","None","None","no",3,1,3,41.191167801346
"CONC",1962,300,22.35,"3","None","None","None","no",3,1,3,22.354465951842
"CONC",1962,300,9.44,"3","None","None","None","no",3,1,3,9.4422349005353
"CONC",1972,355,171.31,"2","None","None","CCTV app","yes",1,1,2,171.313223573462
"CONC",1972,355,91.67,"2","None","None","CCTV app","yes",1,1,2,91.6729405626538
"CONC",1972,355,68.37,"2","None","None","CCTV app","yes",1,1,2,68.3738216092448
"CONC",1961,355,68.28,"2","None","None","None","no",1,1,3,68.2824823547984
"CONC",1961,355,68.13,"2","None","None","None","no",1,1,3,68.1252354801522
"CONC",1962,300,53.18,"2","None","None","None","no",1,1,3,53.1797092999332
"CONC",1962,300,38.52,"2","None","None","None","no",1,1,3,38.5210785117815
"CONC",1962,300,38.5,"2","None","None","None","no",1,1,3,38.5032668308535
"CONC",1962,300,36.14,"2","None","None","None","no",1,1,3,36.1360494636543
"CONC",1962,300,36.03,"2","None","None","None","no",1,1,3,36.028233867233
"CONC",1961,355,33.21,"2","None","None","None","no",1,1,3,33.2092478149066
"CONC",1962,300,23.95,"2","None","None","None","no",1,1,3,23.9450677842629
"CONC",1972,355,21.73,"2","None","None","CCTV app","yes",1,1,2,21.7345352056786
"CONC",1962,300,19.99,"2","None","None","None","no",1,1,3,19.9865083640797
"CONC",1962,300,13.33,"2","None","None","None","no",1,1,3,13.3259988251546
"CONC",1975,300,37.68,"2","2","2016","te puna wai","no",5,1,2,37.6767259444575
"CONC",1961,355,103.3,"2","None","None","None","no",1,1,3,103.304613096165
"CONC",1990,300,87.74,"3","3","2016","te puna wai","no",1,1,1,87.7375778471939
"CONC",1961,355,79.3,"2","None","None","None","no",1,1,3,79.3029633285847
"CONC",1961,355,73.52,"2","None","None","None","no",1,1,3,73.5154651409434
"CONC",1961,355,55.16,"2","None","None","None","no",1,1,3,55.1577107601155
"PE",2011,355,48.53,"1","1","2016","te puna wai","no",1,1,1,48.5308833804229
"CONC",1990,300,13.85,"2","2","2016","te puna wai","no",1,1,1,13.8546277079002
"PE",2000,310,246.88,"2","2","2017","te puna wai","no",1,3,1,246.877766361556
"CONC",1961,355,80.25,"2","None","None","None","no",1,1,3,80.2501592724007
"CONC",1998,300,42.82,"2","2","2017","te puna wai","no",1,3,1,42.8193483373359
"PVC-U",2000,300,10.58,"2","2","2017","te puna wai","no",1,3,1,10.5838549362223
"CONC",1962,355,66.59,"3","None","None","None","no",3,1,3,66.5943061014976
"CONC",1962,300,84.27,"2","None","None","None","no",1,1,3,84.2734466498561
"CONC",1962,300,76.1,"2","None","None","None","no",1,1,3,76.1024829920933
"CONC",1997,300,51.64,"1","None","None","None","no",1,3,1,51.6390616191821
"CONC",1962,355,43.41,"2","None","None","None","no",1,1,3,43.4144327278759
"CONC",1997,300,28.91,"1","None","None","None","no",1,3,1,28.9098330298305
"CONC",1962,355,25.92,"2","None","None","None","no",1,1,3,25.9174803571485
"PVC-U",1998,300,24.87,"2","2","2017","te puna wai","no",1,3,1,24.866671938421
"CONC",1962,355,22.61,"2","None","None","None","no",1,1,3,22.6069516845804
"PVC-U",1998,300,22.41,"2","2","2017","te puna wai","no",1,3,1,22.4055559327954
"CONC",1998,300,22.32,"2","2","2017","te puna wai","no",1,3,1,22.3235699742642
"CONC",1998,300,20.14,"2","2","2017","te puna wai","no",1,3,1,20.1408638957399
"PVC-U",1998,300,18.18,"2","2","2017","te puna wai","no",1,3,1,18.1812756333284
"CONC",1996,300,17.52,"1","None","None","None","no",1,3,1,17.5231042654749
"CONC",1962,300,4.01,"2","None","None","None","no",1,1,3,4.00538861860683
"CONC",1962,225,59.63,"3","None","None","None","no",1,3,3,59.6268544654313
"CONC",1964,1050,5.95,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,2,5.94927357366058
"AC",1966,300,2.62,"4","3","2016","te puna wai","no",3,3,5,2.61730512572844
"CONC",2003,300,7.07,"1","None","None","None","no",1,3,1,7.06737494726914
"CONC",1964,300,76.12,"3","None","None","None","no",5,3,2,76.1192586198602
"CONC",1962,225,49.51,"3","None","None","None","no",1,3,3,49.5139991485695
"CONC",1979,300,7.85,"2","None","None","None","no",3,3,2,7.84802928649146
"CONC",1998,300,56.23,"2","2","2017","te puna wai","no",1,3,1,56.227783155804
"CONC",1998,300,4.09,"2","2","2017","te puna wai","no",1,3,1,4.09185051637546
"CONC",1995,300,66.46,"2","None","None","None","no",5,3,1,66.4627190658712
"CONC",1961,300,34.22,"3","None","None","None","no",5,3,3,34.2206596860454
"CONC",1961,300,52.3,"3","None","None","None","no",1,3,3,52.3025947644072
"CONC",1961,300,31.72,"3","None","None","None","no",1,3,3,31.7193289023144
"CONC",1961,300,16.1,"2","None","None","None","no",1,1,3,16.0992741311934
"PVC-U",1985,300,71.09,"2","None","None","None","no",3,3,1,71.0913887698874
"PVC-U",1985,300,44.73,"2","None","None","None","no",3,3,1,44.7266555431211
"PVC-U",1985,300,15.41,"2","None","None","None","no",3,3,1,15.4112686145035
"CONC",1964,1050,54.39,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",5,3,2,54.3858996216695
"CONC",1961,381,21.93,"1","None","None","None","no",1,3,1,21.9298182380556
"PVC-U",1985,300,61.05,"2","None","None","None","no",3,3,1,61.0492355229175
"PVC-U",1985,300,32.83,"2","None","None","None","no",3,3,1,32.8278021521399
"PVC-U",1985,300,30.13,"2","None","None","None","no",3,3,1,30.1306894826078
"PVC-U",1985,300,23.91,"2","None","None","None","no",3,3,1,23.913562604403
"PVC-U",1985,300,10.64,"2","None","None","None","no",3,3,1,10.636117247761
"PVC-U",1985,300,10.18,"2","None","None","None","no",3,3,1,10.1774168945026
"PVC-U",1985,300,9.06,"2","None","None","None","no",3,3,1,9.05605462651972
"CONC",1989,381,68.19,"1","None","None","None","no",1,3,1,68.1868599962555
"CONC",1992,381,21.15,"1","None","None","None","no",1,3,1,21.1513619910179
"CONC",1992,381,12.63,"1","None","None","None","no",1,3,1,12.628843185415
"CONC",1989,381,84.76,"2","None","None","None","no",5,3,1,84.7556768270445
"CONC",1994,381,81.9,"1","None","None","None","no",1,3,1,81.8990612942605
"CONC",1967,381,40.94,"3","3","2016","te puna wai","no",1,1,2,40.9362513906823
"CONC",1997,300,25.65,"1","None","None","None","no",1,3,1,25.6548550498803
"CONC",1961,381,5.36,"3","None","None","None","no",5,1,3,5.36280104524572
"CONC",1989,381,15.4,"1","None","None","None","no",1,3,1,15.3980234213379
"PVC-U",1985,300,51.53,"2","None","None","None","no",3,3,1,51.5349045959076
"PVC-U",1985,300,42.7,"2","None","None","None","no",3,3,1,42.6955645074163
"PVC-U",1985,300,37.6,"2","None","None","None","no",3,3,1,37.6018080042104
"PVC-U",1985,300,35.24,"2","None","None","None","no",3,3,1,35.2350908184482
"PVC-U",1985,300,33.86,"2","None","None","None","no",3,3,1,33.8594868396985
"PVC-U",1985,300,29.98,"2","None","None","None","no",3,3,1,29.977156497868
"PVC-U",1989,300,7.6,"2","None","None","None","no",3,3,1,7.60163275596726
"PVC-U",1985,300,5.14,"2","None","None","None","no",3,3,1,5.14254144265319
"CONC",1965,1050,226.87,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,3,2,226.871323569074
"CONC",1965,1050,175.67,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,3,2,175.674124985168
"CONC",1965,1050,217.5,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,3,2,217.504277221801
"CONC",1965,318,95.73,"3","3","2020","CCTV Footage Review Log South_Latest.xls","no",1,1,2,95.7324283331445
"CONC",1965,318,108.81,"3","3","2020","CCTV Footage Review Log South_Latest.xls","no",1,1,2,108.807673542468
"CONC",1965,381,2.55,"3","None","None","None","no",5,3,2,2.54794054033333
"AC",1980,375,106.84,"3","3","2008","CCTV Footage Review Log South_Latest.xls","no",5,1,2,106.844531845258
"CONC",1964,600,8.79,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",5,3,2,8.78599979325032
"CONC",1965,1050,199.88,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,3,2,199.882350218496
"CONC",1965,375,20.44,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",3,3,2,20.4391211448309
"CONC",1965,375,18.81,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",3,3,2,18.808826373391
"CONC",1965,300,3.34,"3","3","2009","te puna wai","no",3,3,2,3.34226369015316
"VC",2011,225,21.32,"1","1","2018","te puna wai","no",1,3,1,21.3217476639881
"VC",1911,225,37.82,"4","4","2010","te puna wai","yes",3,1,4,37.8249055560484
"CONC",1966,375,25.65,"3","3","1987","te puna wai","yes",1,1,2,25.6543395966631
"VC",1996,300,63.88,"3","3","2015","te puna wai","no",3,3,1,63.8833211970696
"VC",1968,375,24.21,"2","2","2014","te puna wai","no",1,1,1,24.2112911887098
"VC",1996,300,8.61,"2","2","2015","te puna wai","no",3,3,1,8.60767871693537
"PE",2008,300,41.03,"1","1","2018","te puna wai","no",1,1,1,41.0339990741165
"AC",1979,375,61.78,"3","3","2011","te puna wai","no",5,1,2,61.7813065630566
"VC",1958,225,47.24,"3","2","1996","te puna wai","no",5,3,2,47.2375887954671
"CLS",1992,250,30.98,"3","2","1996","te puna wai","no",5,3,2,30.982960428784
"VC",1958,225,30.77,"3","2","1996","te puna wai","no",5,3,2,30.7688635000981
"CONC",1968,225,85.57,"2","2","2014","te puna wai","no",3,3,2,85.5716221110736
"CONC",1987,225,58.4,"2","2","2014","te puna wai","no",3,3,1,58.3958700101516
"CONC",1987,225,57.84,"2","2","2014","te puna wai","no",3,3,1,57.8380547136926
"CONC",1968,225,53.62,"3","3","2014","te puna wai","no",3,3,2,53.623120818058
"CONC",1987,225,33.03,"2","2","2014","te puna wai","no",3,3,1,33.0286709283887
"CONC",1992,225,31.77,"2","2","2014","te puna wai","no",3,3,1,31.7675865404766
"CONC",1987,225,30.6,"2","2","2014","te puna wai","no",3,3,1,30.6030288783098
